TRANSTEXT 7.2.998.2
PRIMARY_LANGID 25
English Text	Translated Text	Item Type
"'%s' could not be checked out.\n\nPlease check that it has not been moved or deleted and that you have the required access rights."	"'%s' не может быть проверен.\n\nУбедитесь, что файл не перемещен или удален и что вы имеете к нему доступ."	"text"
"'%s' could not be found."	"'%s' не найден."	"text"
"'%s' could not be opened (%d).\n\nPlease check that the file exists and that you have the appropriate access rights before trying again."	"%s' невозможно открыть (%d).\n\nУбедитесь в наличии файла прав на доступ и попробуйте открыть его снова."	"text"
"'%s' could not be opened because access to the file was denied.\n\nPlease check that you have the required permissions and try again."	"%s' не может быть открыт из-за отказа доступа к файлу.\n\nПожалуйста, убедитесь в наличии необходимых разрешений и попробуйте снова."	"text"
"'%s' could not be opened because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'%s' невозможно открыть, т.к. другой пользователь\n(или программа) заблокировал этот файл.\n\nПопробуйте позже."	"text"
"'%s' could not be opened because it contains \nmalformed XML that the MSXML component could not interpret."	"'%s' не может быть открыт, т.к. содержит\nневерный XML, который не интерпретируется MSXML."	"text"
"'%s' could not be opened because it is encrypted and you do not have the encryption component installed.\n\nPlease contact AbstractSpoon Software for more information."	"'%s' не может быть открыт, т.к. зашифровано и вы не установили компонент для шифрации.\n\nСвяжитесь с AbstractSpoon Software для детальной информации."	"text"
"'%s' could not be opened because the method of encryption could not be determined."	"'%s' не может быть открыт, т.к. метод кодирования не определен."	"text"
"'%s' could not be opened because the network location is not currently accessible."	"Невозможно открыть '%s', т.к. отсутствует доступ к сети."	"text"
"'%s' could not be opened due to an unexpected error (%d)."	"'%s' не может быть открыт из-за неожиданной ошибки (%d)."	"text"
"'%s' could not be opened for importing.\n\nCheck that you have the necessary permissions and that the file is not open in another application."	"'%s' could not be opened for importing.\n\nCheck that you have the necessary permissions and that the file is not open in another application."	"text"
"'%s' could not be saved because access to the file was denied.\n\nPlease select another filename."	"%s' не может быть сохранен из-за отказа доступа к файлу.\n\nПожалуйста, выберите другое имя файла."	"text"
"'%s' could not be saved because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'%s' невозможно сохранить, т.к. другой пользователь\n(или программа) заблокировал этот файл.\n\nПопробуйте позже."	"text"
"'%s' could not be saved because the file is read-only.\n\nPlease select another filename."	"%s' не может быть сохранен, так так файл доступен только для чтения.\n\nПожалуйста, выберите другое имя файла."	"text"
"'%s' could not be saved due to an unexpected error (%d)."	"'%s' не может быть сохранен из-за неожиданной ошибки (%d)."	"text"
"'%s' could not be saved due to insufficient disk space.\n\nPlease select another filename."	"%s' не может быть сохранен из-за недостаточного места на диске.\n\nПожалуйста, выберите другое имя файла."	"text"
"'%s' does not appear to be a valid tasklist."	"'%s' не является корректным списком задач."	"text"
"'%s' has no tasks due by the end of next month"	"%s' нет задач, заканчивающихся в конце следующего месяца"	"text"
"'%s' has no tasks due by the end of next week"	"%s' нет задач, заканчивающихся в конце следующей недели"	"text"
"'%s' has no tasks due by the end of this month"	"%s' нет задач, заканчивающихся в конце месяца"	"text"
"'%s' has no tasks due by the end of this week"	"%s' нет задач, заканчивающихся в конце недели"	"text"
"'%s' has no tasks due by today"	"у '%s' нет задачсо сроком на 'Сегодня'"	"text"
"'%s' has no tasks due by tomorrow"	"%s' нет задач со сроком на 'Завтра'"	"text"
"'%s' must be checked out before it can be saved."	"Перед сохранением '%s' необходимо внести изменения."	"text"
"'Bar' colour for tasks having no colour"	"Цвет вертикальной полоски для задач без назначенного цвета"	"checkbox"
"'CTRL + click' to follow link"	"CTRL + клик для перехода по ссылке"	"tooltip"
"'Due Today' task colour"	"Цвет задач 'Сегодня'"	"checkbox"
"'Due' task colour"	"Цвет задачи 'Срок'"	"checkbox"
"'New Subtask' button places subtask"	"Новая подзадача' помещает подзадачу:"	"label"
"'New Task' button places task"	"Новая задача' помещает задачу:"	"label"
"'Stack' comments above (or left of) edit fields"	"'Группировать' заметки над (или слева от) полей редактирования"	"checkbox"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	"Группировать' поля редактирования и заметок, когда они занимают одинаковую позицию (слева, справа или снизу)"	"checkbox"
"'Started' task colour"	"Цвет задачи 'Начато'"	"checkbox"
"'Starts Today' task colour"	"Цвет задачи 'Начато сегодня'"	"checkbox"
"'Today' colour"	"Цвет 'Сегодня'"	"checkbox"
"'Weekend' colour"	"Цвет 'Выходные'"	"checkbox"
"'{0}' appears in {1} tasks"	"'{0}' найдено в {1} задаче(ах)"	"tooltip"
"(completed: %s)"	"(завершено: %s)"	"text"
"(Note: You should only use this option if you are certain that the incoming tasks will have the correct task IDs)"	"(Примечание: используйте эту функцию только в случае правильности ID входящих задач)"	"label"
"(paused)"	"(пауза)"	"text"
"(Relative)"	"(Относительно)"	"text"
"(untitled)"	"(без имени)"	"text"
"- Fixed Columns -"	"-Фиксированные колонки-"	"combobox"
"- unnamed -"	"- без имени -"	"text"
"-ab <alloc by>\tSets the 'Allocated By' for the currently selected task"	"-ab <alloc by>\tУстанавливает 'Поручено' для выбранной задачи"	"text"
"-at <alloc to>\tSets the 'Allocated To' for the currently selected task"	"-at <alloc to>\tУстанавливает 'Ответственный(-ые)' для выбранной задачи"	"text"
"-bid <task id>\tSpecifies the sibling task below which to create the new task"	"-bid <id>\tОпределяет подзадачу, после которой будет создана новая задача"	"text"
"-c <categories>\tSets the 'Categories' for the currently selected task"	"-c <categories>\tУстанавливает 'Категория(и)' для выбранной задачи"	"text"
"-cd <date>\tSets the 'Completion Date' for the currently selected task"	"-cd <date>\tУстанавливает 'Дату окончания' для выделенной задачи"	"text"
"-cm <comments>\tAdds to the 'Comments' for the currently selected task"	"-cm <comments>\tДобавляет к 'Заметки' для выбранной задачи"	"text"
"-cmd <id>\tSends the specified command to ToDoList's main window"	"-cmd <id>\tОтправляет указанную команду в основное окно ToDoList"	"text"
"-copy <attrib1> <attrib2>\tCopies the value for 'attrib1' to 'attrib2' for the currently selected task"	"-copy <attrib1> <attrib2>\tКопирует значение для 'attrib1' в 'attrib2' для выделенной задачи"	"text"
"-cs <cost>\tSets the 'Cost' for the currently selected task"	"-cs <cost>\tУстанавливает 'Стоимость' для выделенной задачи"	"text"
"-dd <date>\tSets the 'Due Date' for the currently selected task"	"-dd <date>\tУстанавливает 'Срок' для выделенной задачи"	"text"
"-dp <id>\tSets the 'Dependencies' for the currently selected task"	"-dp <id>\tУстанавливает Зависимость(и)' для выбранной задачи"	"text"
"-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened"	"-f <filepath2>[|<filepath3>|<filepath4>]\tРазрешает открывать дополнительные списки задач"	"text"
"-fr <path>\tSets the 'File Link' for the currently selected task"	"-fr <path>\tУстанавливает 'Ссылка на файл' для выбранной задачи"	"text"
"-i <inipath>\tSpecifies an alternative settings file path"	"-i <inipath>\tУказывает альтернативный путь файла настроек"	"text"
"-m <filepath>\tImports the specified file"	"-m <filepath>\tИмпортирует указанный файл"	"text"
"-md <date>\tSets the 'Creation Date' of the newly created task"	"-md <date>\tУстанавливает 'Дату создания' новой задачи"	"text"
"-nt <title>\tCreates a new task in the active tasklist with the specified title"	"-nt <title>\tСоздает новую задачу в активном списке задач с заданным именем"	"text"
"-p <priority>\tSets the 'Priority' for the currently selected task"	"-p <priority>\tУстанавливает 'Приоритет' для выбранной задачи"	"text"
"-pid <task id>\tSpecifies the parent task in which to create the new task"	"-pid <id>\tОпределяет родительскую задачу, в которой будет создана новая задача"	"text"
"-r <risk>\tSets the 'Risk' for the currently selected task"	"-r <risk>\tУстанавливает 'Риск' для выбранной задачи"	"text"
"-s <status>\tSets the 'Status' for the currently selected task"	"-s <status>\tУстанавливает 'Статус' для выбранной задачи"	"text"
"-sd <date>\tSets the 'Start Date' for the currently selected task"	"-sd <date>\tУстанавливает 'Дату начала' для выделенной задачи"	"text"
"-te <hrs>\tSets the 'Time Estimate' for the currently selected task"	"-te <hrs>\tУстанавливает 'Расчетное время' для выбранной задачи"	"text"
"-tg <tags>\tSets the 'Tags' for the currently selected task"	"-tg <tags>\tУстанавливает 'Тег(и)' для выбранной задачи"	"text"
"-tid <task id>\tSelects the specified task in the active tasklist"	"-tid <id>\tВыбирает задачу в активном списке задач"	"text"
"-ts <hrs>\tSets the 'Time Spent' for the currently selected task"	"-ts <hrs>\tУстанавливает 'Затрачено времени' для выбранной задачи"	"text"
"-tv <version>\tSets the 'Version' for the currently selected task"	"-tv <version>\tУстанавливает 'Версия' для выбранной задачи"	"text"
"-v\tForces ToDoList to startup visible regardless of its last saved state"	"-v\tЗапускает ToDoList развернутым вне зависимости от его последнего сохраненного состояния"	"text"
"-x\tTurns off password prompting except when first loading an encrypted tasklist"	"-x\tУбирает запрос пароля, за исключением загрузки зашифрованного списка задач"	"text"
"-xid <ext_id>\tSets the 'external ID' for the currently selected task"	"-xid <ext_id>\tУстанавливает 'Внешний ID' для выбранной задачи"	"text"
"...maps to Column Name in File"	"…назначает на название колонки в файле"	"sysheader32"
"...maps to Task Attribute"	"…назначает на свойство задачи"	"sysheader32"
"0 (Lowest)"	"0 (Самый низкий)"	"combobox"
  "0 (Lowest)"	"0 (Самый низкий)"	"menu"
"0 (zero) is not a valid task ID"	"0 (ноль) это не верный ID задачи"	"text"
"0 minutes"	"0 минут"	"combobox"
"1 (Low)"	"1 (Низкий)"	"combobox"
  "1 (Low)"	"1 (Низкий)"	"menu"
"1 (Very Low)"	"1 (Очень низкий)"	"combobox"
  "1 (Very Low)"	"1 (Очень низкий)"	"menu"
"1 minute"	"1 минута"	"combobox"
"1 month"	"1 месяц"	"combobox"
"1 space"	"1 пробел"	"combobox"
"1 task selected (%d)"	"1 задача выделена (%d)"	"text"
"1 Week"	"1 неделя"	"combobox"
"1. Where do you want ToDoList to store your program settings ?"	"1. Где вы хотите хранить ваши настройки программы ToDoList ?"	"label"
"2 (Low)"	"2 (Низкий)"	"combobox"
  "2 (Low)"	"2 (Низкий)"	"menu"
"2 days"	"2 дня"	"combobox"
"2 hours"	"2 часа"	"combobox"
"2 minutes"	"2 минуты"	"combobox"
"2 months"	"2 месяца"	"combobox"
"2 spaces"	"2 пробела"	"combobox"
"2 Weeks"	"2 недели"	"combobox"
"2 weeks"	"2 недели"	"combobox"
"2. Do you want to be able to share your tasklists on a network ?"	"2. Хотите использовать сетевой список задач?"	"label"
"3 (Low)"	"3 (Низкий)"	"combobox"
  "3 (Low)"	"3 (Низкий)"	"menu"
"3 (Low-Med)"	"3 (Ниже среднего)"	"combobox"
  "3 (Low-Med)"	"3 (Ниже среднего)"	"menu"
"3 days"	"3 дня"	"combobox"
"3 hours"	"3 часа"	"combobox"
"3 months"	"3 месяца"	"combobox"
"3 weeks"	"3 недели"	"combobox"
"3 Weeks"	"3 недели"	"combobox"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"3. Выберите колонки для просмотра.\n\nЗаметка: Вы можете изменить ваш выбор позже, 'Вид > Колонки'"	"label"
"3rd Party Storage"	"Внешнее хранение"	"menu"
"3rd Party Storage %d"	"Внешнее хранение %d"	"menu"
"4 (Medium)"	"4 (Средний)"	"combobox"
  "4 (Medium)"	"4 (Средний)"	"menu"
"4 days"	"4 дня"	"combobox"
"4 hours"	"4 часа"	"combobox"
"4 months"	"4 месяца"	"combobox"
"4 spaces"	"4 пробела"	"combobox"
"4 Weeks"	"4 недели"	"combobox"
"4 weeks"	"4 недели"	"combobox"
"4. Do you want to keep the user interface as simple as possible ?"	"4. Включить максимально простой интерфейс?"	"label"
"5 (Medium)"	"5 (Средний)"	"combobox"
  "5 (Medium)"	"5 (Средний)"	"menu"
"5 days"	"5 дней"	"combobox"
"5 hours"	"5 часов"	"combobox"
"5 minutes"	"5 минут"	"combobox"
"5 months"	"5 месяцев"	"combobox"
"5 pt"	"5"	"combobox"
"5 Weeks"	"5 недель"	"combobox"
"5. Do you want to view a sample tasklist to help you get started ?"	"5. Открыть пример списка задач для начального ознакомления?"	"label"
"6 (Medium)"	"6 (Средний)"	"combobox"
  "6 (Medium)"	"6 (Средний)"	"menu"
"6 days"	"6 дней"	"combobox"
"6 hours"	"6 часов"	"combobox"
"6 months"	"6 месяцев"	"combobox"
"6 pt"	"6"	"combobox"
"6 Weeks"	"6 недель"	"combobox"
"7 (High)"	"7 (Высокий)"	"combobox"
  "7 (High)"	"7 (Высокий)"	"menu"
"7 (Med-High)"	"7 (Выше среднего)"	"combobox"
  "7 (Med-High)"	"7 (Выше среднего)"	"menu"
"7 Day Rolling Average"	"7-дневное скользящее среднее"	"combobox"
"7 days / 1 week"	"7 дней / 1 неделя"	"combobox"
"7 pt"	"7"	"combobox"
"7 Weeks"	"7 недель"	"combobox"
"8 (High)"	"8 (Высокий)"	"combobox"
  "8 (High)"	"8 (Высокий)"	"menu"
"8 pt"	"8"	"combobox"
"8 spaces"	"8 пробелов"	"combobox"
"8 Weeks"	"8 недель"	"combobox"
"9 (High)"	"9 (Высокий)"	"combobox"
  "9 (High)"	"9 (Высокий)"	"menu"
"9 (Very High)"	"9 (Очень высокий)"	"combobox"
  "9 (Very High)"	"9 (Очень высокий)"	"menu"
"9 months"	"9 месяцев"	"combobox"
"9 pt"	"9"	"combobox"
"9 Weeks"	"9 недель"	"combobox"
"10 (Highest)"	"10 (Самый высокий)"	"combobox"
  "10 (Highest)"	"10 (Самый высокий)"	"menu"
"10 minutes"	"10 минут"	"combobox"
"10 pt"	"10"	"combobox"
"10 seconds"	"10 секунд"	"combobox"
"11 pt"	"11"	"combobox"
"12 hours"	"12 часов"	"combobox"
"12 months / 1 year"	"12 месяцев/1 год"	"combobox"
"12 pt"	"12"	"combobox"
"14 pt"	"14"	"combobox"
"15 minutes"	"15 минут"	"combobox"
"16 pt"	"16"	"combobox"
"18 pt"	"18"	"combobox"
"20 minutes"	"20 минут"	"combobox"
"20 pt"	"20"	"combobox"
"20 seconds"	"20 секунд"	"combobox"
"24 hours / 1 day"	"24 часа / 1 день"	"combobox"
"30 Day Rolling Average"	"30-дневное скользящее среднее"	"combobox"
"30 minutes"	"30 минут"	"combobox"
"30 seconds"	"30 секунд"	"combobox"
"45 minutes"	"45 минут"	"combobox"
"60 minutes"	"60 минут"	"combobox"
"60 minutes / 1 hour"	"60 минут / 1 час"	"combobox"
"60 seconds"	"60 секунд"	"combobox"
"90 Day Rolling Average"	"90-дневное скользящее среднее"	"combobox"
"120 seconds"	"120 секунд"	"combobox"
"< Back"	"< Назад"	"button"
"<any date>"	"Любая дата"	"text"
"<any>"	"<любой>"	"combobox"
"<anyone>"	"<кто-либо>"	"text"
"<filepath>\tOpens/selects the specified tasklist"	"<filepath>\tОткрывает/выделяет указанный список задач"	"text"
"<handler not installed>"	"<обработчик не установлен>"	"label"
"<multiple formats>"	"<множественные форматы>"	"text"
"<New Allocation>"	"<Новое распределение>"	"text"
"<New Button>"	"<Новая кнопка>"	"text"
"<New Column>"	"<Новая Колонка>"	"text"
"<New Custom Attribute (List)>"	"<Пользовательское свойство (Список)>"	"combobox"
"<New Custom Attribute>"	"<Настраиваемое свойство>"	"combobox"
"<New Rule>"	"<Новое правило>"	"text"
"<no date>"	"Дата не задана"	"text"
"<nobody>"	"<никто>"	"text"
"<none>"	"<нет>"	"combobox"
  "<none>"	"<нет>"	"menu"
"<separator>"	"<Разделитель>"	"text"
"<specific date>"	"<указанная дата>"	"text"
"<Tasklist Attached>"	"Вложенный список задач"	"text"
"<unknown format>"	"<неизвестный формат>"	"combobox"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"Соединение с '%s' не может быть установлено.\n\nПроверить настройки и попробовать еще раз?"	"text"
"a screensaver is running or the desktop is locked"	"запущен хранитель экрана или заблокирован рабочий стол"	"checkbox"
"A simple and effective way to keep on top of your daily tasks"	"Простое и эффективное решение ваших ежедневных задач"	"label"
"A task with an ID of '%d' could not be found in the active tasklist"	"Задача с ID '%d' не найдена в активном списке задач"	"text"
"AaBbYyZz"	"AaBbYyZz"	"label"
"About"	"О программе"	"dialog"
"About ToDoList"	"О программе ToDoList"	"menu"
"About..."	"О программе..."	"menu"
"Above Priority"	"Приоритет"	"label"
"Above Risk"	"Риск"	"label"
"Above selected task"	"Перед выделенной задачей"	"combobox"
"Above Task"	"Перед задачей"	"menu"
"Accumulated"	"Суммарно"	"combobox"
"Activate Filter"	"Активировать фильтр"	"menu"
"Activate Task View"	"Активировать вид задачи"	"menu"
"Active Dictionary"	"Активный словарь"	"label"
"Active Keyboard Shortcuts"	"Активные сочетания клавиш"	"dialog"
"Active tasklist"	"Активный список задач"	"radiobutton"
"Active Tasklist"	"Активный список задач"	"menu"
"Active tasklist only"	"Только к активному списку задач"	"radiobutton"
"Active Tasks"	"Активные задачи"	"text"
"Actual Work"	"Фактическая работа"	"text"
"Add Dependency"	"Добавить зависимость"	"tooltip"
"Add dividing line"	"Добавить разделительную линию"	"checkbox"
"Add Rule"	"Добавить правило"	"tooltip"
"Add Task Dependency"	"Добавить зависимость задачи"	"menu"
"Add Task File Link..."	"Установить ссылку на файл задачи..."	"menu"
"Add Tasklist to Source Control"	"Добавить список задач в Систему контроля версий"	"menu"
"Add Time to Task Log File"	"Добавить время в лог-файл задач"	"menu"
"Add Tracked Time"	"Добавить отслеживаемое время"	"tooltip"
"Adjust allocations equally"	"Отрегулируйте ассигнования одинаково"	"radiobutton"
"Adjust allocations in proportion to their existing values"	"Отрегулируйте ассигнования пропорционально их существующим значениям"	"radiobutton"
"Adjusted"	"Выровненный"	"text"
"After completing a task, set its 'Status' to"	"После завершения задачи установить ее 'Статус' как"	"checkbox"
"After Loading a Tasklist"	"После загрузки списка"	"label"
"Aggregate cost for the selected tasks"	"Оценка затрат выделенных задач"	"text"
"Aggregate time estimate for the selected tasks"	"Оценка планируемого времени для выделенных задач"	"text"
"Aggregate time spent on the selected tasks"	"Оценка затраченного времени выделенных задач"	"text"
"Alignment"	"Выравнивание"	"label"
"Alignment on page"	"Выравнивание на странице"	"label"
"All"	"Все"	"combobox"
"All attributes"	"Все свойства"	"radiobutton"
"All Files (*.*)"	"Все файлы (*.*)"	"combobox"
"All Files (*.*)|*.*||"	"Все файлы (*.*)|*.*||"	"text"
"all open tasklists"	"все открытые списки задач"	"combobox"
"All open tasklists"	"Все открытые списки задач"	"combobox"
"All tasklists"	"Ко всем спискам задач"	"radiobutton"
"All Tasks"	"Все задачи"	"menu"
"All tasks"	"Все задачи"	"radiobutton"
"Alloc By"	"Поручено"	"sysheader32"
"Alloc To"	"Ответственный"	"sysheader32"
"Allocated by"	"Поручил"	"label"
"Allocated By"	"Поручил"	"menu"
  "Allocated By"	"Поручил"	"label"
"Allocated to"	"Ответственный"	"label"
"Allocated To"	"Ответственный"	"menu"
  "Allocated To"	"Ответственный"	"label"
"Allocations"	"ассигнования"	"label"
"Allow editing of task references"	"Разрешить изменение ссылок на задачи"	"checkbox"
"Allow multi selection in the filter droplists"	"Мультивыбор в выпадающем фильтре"	"checkbox"
"Allow multiple instances of ToDoList"	"Несколько копий ToDoList"	"checkbox"
"Allow sorting by clicking on column headers"	"Включить сортировку щелчком на колонках"	"checkbox"
"Allow time-tracking on parent tasks"	"Разрешить учет времени в родительских задачах"	"checkbox"
"Alpha Release"	"Альфа версия"	"text"
"Also add time to task's time spent"	"Also add time to task's time spent"	"checkbox"
"Alternate line colour"	"Альтернативный цвет строки"	"checkbox"
"Always export task ID and Parent task ID"	"Always export task ID and Parent task ID"	"checkbox"
"Always hide parent tasks in List View"	"Всегда скрывать родительские задачи при просмотре в виде 'Списка задач'"	"checkbox"
"Always on Top"	"Поверх других окон"	"tooltip"
"Always prompt me to choose"	"Всегда напоминать для выбора"	"checkbox"
"Always show 'Backlog' column"	"Всегда показывать колонку 'Дела'"	"checkbox"
"Always show all available fields"	"Всегда показывать все доступные поля"	"radiobutton"
"Always show all fields"	"Всегда показывать все поля"	"radiobutton"
"Always show ToDoList when it starts up"	"Всегда показывать ToDoList при запуске"	"checkbox"
"Always sort completed tasks below other tasks"	"Завершенные задачи всегда после других"	"checkbox"
"Analyse Logged Time"	"Анализировать записанное время"	"dialog"
"Analyse Logged Time..."	"Анализировать записанное время…"	"menu"
"and"	"и"	"combobox"
"And then stop the timer"	"А затем остановите таймер"	"label"
"And/Or"	"И/Или"	"sysheader32"
"Anonymous Login"	"Анонимный вход"	"checkbox"
"Any category can match"	"Любые совпадающие категории"	"text"
"Any person can match"	"Любой совпадающий человек"	"text"
"Any tag can match"	"Совпадение с любым тегом"	"text"
"Any text field"	"Любое текстовое поле"	"text"
