TRANSTEXT 7.2.998.2
PRIMARY_LANGID 0
English Text	Translated Text	Item Type
"'%s' could not be saved because access to the file was denied.\n\nPlease select another filename."	""	"text"
"'%s' could not be saved because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	""	"text"
"'%s' could not be saved because the file is read-only.\n\nPlease select another filename."	""	"text"
"'%s' could not be saved due to an unexpected error (%d)."	""	"text"
"'%s' could not be saved due to insufficient disk space.\n\nPlease select another filename."	""	"text"
"'%s' does not appear to be a valid tasklist."	""	"text"
"'%s' has no tasks due by the end of next month"	""	"text"
"'%s' has no tasks due by the end of next week"	""	"text"
"'%s' has no tasks due by the end of this month"	""	"text"
"'%s' has no tasks due by the end of this week"	""	"text"
"'%s' has no tasks due by today"	""	"text"
"'%s' has no tasks due by tomorrow"	""	"text"
"'%s' must be checked out before it can be saved."	""	"text"
"'Bar' colour for tasks having no colour"	""	"checkbox"
"'CTRL + click' to follow link"	""	"tooltip"
"'Due Today' task colour"	""	"checkbox"
"'Due' task colour"	""	"checkbox"
"'Leaf' tasks"	""	"menu"		
"'New Subtask' button places subtask"	""	"label"
"'New Task' button places task"	""	"label"
"'Non-working hours' colour"	""	"checkbox"
"'Overlapping' tasks colour"	""	"checkbox"
"'Stack' comments above (or left of) edit fields"	""	"checkbox"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	""	"checkbox"
"'Starts Today' task colour"	""	"checkbox"
"'Started' task colour"	""	"checkbox"
"'Today' colour"	""	"checkbox"
"'Weekend' colour"	""	"checkbox"
"'{0}' appears in {1} tasks"	""	"tooltip"
"(completed: %s)"	""	"text"
"<handler not installed>"	""	"label"
"(Note: You should only use this option if you are certain that the incoming tasks will have the correct task IDs)"	""	"label"
"(paused)"	""	"text"
"(Relative)"	""	"text"
"(untitled)"	""	"text"
"(Week {0})"	""	"label"
"- Fixed Columns -"	""	"combobox"
"- unnamed -"	""	"text"
"-ab <alloc by>\tSets the 'Allocated By' for the currently selected task"	""	"text"
"-at <alloc to>\tSets the 'Allocated To' for the currently selected task"	""	"text"
"-bid <task id>\tSpecifies the sibling task below which to create the new task"	""	"text"
"-c <categories>\tSets the 'Categories' for the currently selected task"	""	"text"
"-ca <attribute id> <attribute value>\tSets the value for the specified custom attribute ID for the currently selected task"	""	"text"
"-cd <date>\tSets the 'Completion Date' for the currently selected task"	""	"text"
"-cm <comments>\tAdds to the 'Comments' for the currently selected task"	""	"text"
"-cmd <id>\tSends the specified command to ToDoList's main window"	""	"text"
"-copy <attrib1> <attrib2>\tCopies the value for 'attrib1' to 'attrib2' for the currently selected task"	""	"text"
"-cs <cost>\tSets the 'Cost' for the currently selected task"	""	"text"
"-ct <time>\tSets the 'Completion Time' for the currently selected task"	""	"text"
"-dd <date>\tSets the 'Due Date' for the currently selected task"	""	"text"
"-dp <id>\tSets the 'Dependencies' for the currently selected task"	""	"text"
"-dt <time>\tSets the 'Due Time' for the currently selected task"	""	"text"
"-e\tStarts ToDoList without reloading any previously open tasklists"	""	"text"
"-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened"	""	"text"
"-fr <path>\tSets the 'File Link' for the currently selected task"	""	"text"
"-g\tEnables logging"	""	"text"
"-h, -help, -?\tDisplays a message box showing all the available commandline options"	""	"text"
"-i <inipath>\tSpecifies an alternative settings file path"	""	"text"
"-ic <icon name/number>\tSets the 'Icon' for the currently selected task"	""	"text"
"-l <task link>\tOpens the specified tasklist and selects the specified task"	""	"text"
"-m <filepath>\tImports the specified file"	""	"text"
"-md <date>\tSets the 'Creation Date' of the newly created task"	""	"text"
"-mt <time>\tSets the 'Creation Time' of the newly created task"	""	"text"
"-nt <title>\tCreates a new task in the active tasklist with the specified title"	""	"text"
"-p <priority>\tSets the 'Priority' for the currently selected task"	""	"text"
"-pc <percentage>\tSets the 'Percentage Completion' for the currently selected task"	""	"text"
"-pid <task id>\tSpecifies the parent task in which to create the new task"	""	"text"
"-r <risk>\tSets the 'Risk' for the currently selected task"	""	"text"
"-s <status>\tSets the 'Status' for the currently selected task"	""	"text"
"-sd <date>\tSets the 'Start Date' for the currently selected task"	""	"text"
"-st <time>\tSets the 'Start Time' for the currently selected task"	""	"text"
"-te <hrs>\tSets the 'Time Estimate' for the currently selected task"	""	"text"
"-tg <tags>\tSets the 'Tags' for the currently selected task"	""	"text"
"-tid <task id>\tSelects the specified task in the active tasklist"	""	"text"
"-tp <prefix>\tApplies a prefix to the application title"	""	"text"
"-ts <hrs>\tSets the 'Time Spent' for the currently selected task"	""	"text"
"-tt <title>\tSets the 'Title' for the currently selected task"	""	"text"
"-tv <version>\tSets the 'Version' for the currently selected task"	""	"text"
"-v\tForces ToDoList to startup visible regardless of its last saved state"	""	"text"
"-x\tTurns off password prompting except when first loading an encrypted tasklist"	""	"text"
"-xid <ext_id>\tSets the 'external ID' for the currently selected task"	""	"text"
"-z\tStores attribute visibility settings within each tasklist"	""	"text"
"...maps to Column Name in File"	""	"sysheader32"
"...maps to Task Attribute"	""	"sysheader32"
"0 (Lowest)"	""	"combobox"
  "0 (Lowest)"	""	"menu"
"0 (zero) is not a valid task ID"	""	"text"
"0 minutes"	""	"combobox"
"1 (Low)"	""	"combobox"
  "1 (Low)"	""	"menu"
"1 (Very Low)"	""	"combobox"
  "1 (Very Low)"	""	"menu"
"1 Day View"	""	"tooltip"
"1 minute"	""	"combobox"
"1 month"	""	"combobox"
"1 space"	""	"combobox"
"1 task selected (%d)"	""	"text"
"1 Week"	""	"combobox"
"1. Where do you want ToDoList to store your program settings ?"	""	"label"
"1st subtask level"	""	"menu"	
"2 (Low)"	""	"combobox"
  "2 (Low)"	""	"menu"
"2 days"	""	"combobox"
"2 hours"	""	"combobox"
"2 minutes"	""	"combobox"
"2 months"	""	"combobox"
"2 spaces"	""	"combobox"
"2 Weeks"	""	"combobox"
"2 weeks"	""	"combobox"
"2. Do you want to be able to share your tasklists on a network ?"	""	"label"
"2nd subtask level"	""	"menu"	
"3 (Low)"	""	"combobox"
  "3 (Low)"	""	"menu"
"3 (Low-Med)"	""	"combobox"
  "3 (Low-Med)"	""	"menu"
"3 Day View"	""	"tooltip"
"3 days"	""	"combobox"
"3 hours"	""	"combobox"
"3 months"	""	"combobox"
"3 Weeks"	""	"combobox"
"3 weeks"	""	"combobox"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	""	"label"
"3rd subtask level"	""	"menu"	
"3rd Party Storage"	""	"menu"
"3rd Party Storage %d"	""	"menu"
"4 (Medium)"	""	"combobox"
  "4 (Medium)"	""	"menu"
"4 days"	""	"combobox"
"4 hours"	""	"combobox"
"4 months"	""	"combobox"
"4 spaces"	""	"combobox"
"4 weeks"	""	"combobox"
"4 Weeks"	""	"combobox"
"4. Do you want to keep the user interface as simple as possible ?"	""	"label"
"4th subtask level"	""	"menu"	
"5 (Medium)"	""	"combobox"
  "5 (Medium)"	""	"menu"
"5 days"	""	"combobox"
"5 hours"	""	"combobox"
"5 minutes"	""	"combobox"
"5 months"	""	"combobox"
"5 pt"	""	"combobox"
"5 Weeks"	""	"combobox"
"5. Do you want to view a sample tasklist to help you get started ?"	""	"label"
"5th subtask level"	""	"menu"	
"6 (Medium)"	""	"combobox"
  "6 (Medium)"	""	"menu"
"6 days"	""	"combobox"
"6 hours"	""	"combobox"
"6 months"	""	"combobox"
"6 pt"	""	"combobox"
"6 Weeks"	""	"combobox"
"6th subtask level"	""	"menu"	
"7 (High)"	""	"combobox"
  "7 (High)"	""	"menu"
"7 (Med-High)"	""	"combobox"
  "7 (Med-High)"	""	"menu"
"7 Day Rolling Average"	""	"combobox"
"7 Day View"	""	"tooltip"
"7 days / 1 week"	""	"combobox"
"7 pt"	""	"combobox"
"7 Weeks"	""	"combobox"
"7th subtask level"	""	"menu"	
"8 (High)"	""	"combobox"
  "8 (High)"	""	"menu"
"8 pt"	""	"combobox"
"8 spaces"	""	"combobox"
"8 Weeks"	""	"combobox"
"8th subtask level"	""	"menu"	
"9 (High)"	""	"combobox"
  "9 (High)"	""	"menu"
"9 (Very High)"	""	"combobox"
  "9 (Very High)"	""	"menu"
"9 months"	""	"combobox"
"9 pt"	""	"combobox"
"9 Weeks"	""	"combobox"
"9th subtask level"	""	"menu"	
"10 (Highest)"	""	"combobox"
  "10 (Highest)"	""	"menu"
"10 minutes"	""	"combobox"
"10 pt"	""	"combobox"
"10 seconds"	""	"combobox"
"11 pt"	""	"combobox"
"12 hours"	""	"combobox"
"12 months / 1 year"	""	"combobox"
"12 pt"	""	"combobox"
"14 pt"	""	"combobox"
"15 minutes"	""	"combobox"
"16 pt"	""	"combobox"
"18 pt"	""	"combobox"
"20 minutes"	""	"combobox"
"20 pt"	""	"combobox"
"20 seconds"	""	"combobox"
"24 hours / 1 day"	""	"combobox"
"30 Day Rolling Average"	""	"combobox"
"30 minutes"	""	"combobox"
"30 seconds"	""	"combobox"
"45 minutes"	""	"combobox"
"60 minutes"	""	"combobox"
"60 minutes / 1 hour"	""	"combobox"
"60 seconds"	""	"combobox"
"90 Day Rolling Average"	""	"combobox"
"120 seconds"	""	"combobox"
"< Back"	""	"button"
"<any date>"	""	"text"
"<any>"	""	"combobox"
"<anyone>"	""	"text"
"<filepath>\tOpens/selects the specified tasklist"	""	"text"
"<multiple formats>"	""	"text"
"<Multiple tasks selected>",	"",	"text"
"<New Allocation>"	""	"text"
"<New Button>"	""	"text"
"<New Column>"	""	"text"
"<New Rule>"	""	"text"
"<no date>"	""	"text"
"<no sound>"	""	"text"
"<No task selected>",	"",	"text"
"<nobody>"	""	"text"
"<none>"	""	"combobox"
  "<none>"	""	"menu"
"<separator>"	""	"text"
"<specific date>"	""	"text"
"<specific dates>"	""	"combobox"
"<Tasklist Attached>"	""	"text"
"<unknown format>"	""	"combobox"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	""	"text"
"a screensaver is running or the desktop is locked"	""	"checkbox"
"A simple and effective way to keep on top of your daily tasks"	""	"label"
"A task with an ID of '%d' could not be found in the active tasklist"	""	"text"
"AaBbYyZz"	""	"label"
"About"	""	"dialog"
"About ToDoList"	""	"menu"
"About..."	""	"menu"
"Above Priority"	""	"label"
"Above Risk"	""	"label"
"Above selected task"	""	"combobox"
"Above Task"	""	"menu"
"Accumulated"	""	"combobox"
"Activate Filter"	""	"menu"
"Activate Task View"	""	"menu"
"Active Date Range (%s)"	""	"label"
"Active Dictionary"	""	"label"
"Active Keyboard Shortcuts"	""	"dialog"
"Active Tasklist"	""	"menu"
"Active tasklist"	""	"radiobutton"
"Active tasklist only"	""	"radiobutton"
"Active Tasks"	""	"text"
"Actual Work"	""	"text"
"Add Dependency"	""	"tooltip"
"Add dividing line"	""	"checkbox"
"Add Rule"	""	"tooltip"
"Add Task Dependency"	""	"menu"
"Add Task File Link..."	""	"menu"
"Add Tasklist to Source Control"	""	"menu"
"Add Time to Task Log File"	""	"menu"
"Add Tracked Time"	""	"tooltip"
"Adjust allocations equally"	""	"radiobutton"
"Adjust allocations in proportion to their existing values"	""	"radiobutton"
"Adjust Task % Completion to match today's date"	""	"menu"
"Adjusted"	""	"text"
"After completing a task, set its 'Status' to"	""	"checkbox"
"After Loading a Tasklist"	""	"label"
"After selected task"	""	"combobox"
"Aggregate cost for the selected tasks"	""	"text"
"Aggregate time estimate for the selected tasks"	""	"text"
"Aggregate time spent on the selected tasks"	""	"text"
"Alignment"	""	"label"
"Alignment on page"	""	"label"
"All"	""	"combobox"
"All attributes"	""	"radiobutton"
"All Files (*.*)"	""	"combobox"
"All Files (*.*)|*.*||"	""	"text"
"All open tasklists"	""	"combobox"
"all open tasklists"	""	"combobox"
"All tasklists"	""	"radiobutton"
"All tasks"	""	"radiobutton"
"All Tasks"	""	"menu"
"Alloc By"	""	"sysheader32"
"Alloc To"	""	"sysheader32"
"Allocated by"	""	"label"
"Allocated By"	""	"menu"
  "Allocated By"	""	"label"
"Allocated By Frequency"	""	"combobox"
"Allocated to"	""	"label"
"Allocated To"	""	"menu"
  "Allocated To"	""	"label"
"Allocated To Frequency"	""	"combobox"
"Allocations"	""	"label"
"Allow editing of task references"	""	"checkbox"
"Allow multi selection in the filter droplists"	""	"checkbox"
"Allow multiple instances of ToDoList"	""	"checkbox"
"Allow time-tracking on parent tasks"	""	"checkbox"
"Alpha Release"	""	"text"
"Also add time to task's time spent"	""	"checkbox"
"Alternate line colour"	""	"checkbox"
"Always export task ID and Parent task ID"	""	"checkbox"
"Always hide parent tasks in List View"	""	"checkbox"
"Always on Top"	""	"tooltip"
"Always prompt me to choose"	""	"checkbox"
"Always show 'Backlog' column"	""	"checkbox"
"Always show all available fields"	""	"radiobutton"
"Always show all fields"	""	"radiobutton"
"Always show ToDoList when it starts up"	""	"checkbox"
"Always sort completed tasks below other tasks"	""	"checkbox"
"Analyse Logged Time"	""	"dialog"
"Analyse Logged Time..."	""	"menu"
"and"	""	"combobox"
"And then stop the timer"	""	"label"
"And/Or"	""	"sysheader32"
"Anonymise Tasklist"	""	"menu"
"Anonymous Login"	""	"checkbox"
"Any category can match"	""	"text"
"Any person can match"	""	"text"
"Any status can match"	""	"text"
"Any tag can match"	""	"text"
"Any text field"	""	"text"
"Any text field (eg. Allocated To, External ID, etc)"	""	"radiobutton"
"Append the following text when pasting the 'Date/Time'"	""	"checkbox"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	""	"checkbox"
"Application"	""	"label"
"Apply"	""	"button"
"Apply as Filter"	""	"button"
"Apply changes to"	""	"groupbox"
"archive"	""	"text"
"Archive completed tasks"	""	"checkbox"
"Archive Completed Tasks"	""	"menu"
"Archive Selected Tasks"	""	"menu"
"Archiving"	""	"label"
"Are you sure you want to delete all the tasks in this tasklist?"	""	"text"
"Are you sure you want to delete the application folder and its entire contents?"	""	"text"
"Are you sure you want to delete the selected tasks?"	""	"text"
"Are you sure you want to export all open tasklists to '%s'?"	""	"text"
"Are you sure you want to export the active tasklist to '%s'?"	""	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	""	"text"
"Arguments"	""	"label"
  "Arguments"	""	"sysheader32"
"as a tasklist"	""	"combobox"
"as text in the email body"	""	"combobox"
"Ascending"	""	"checkbox"
"Ask me if I want to reload it"	""	"combobox"
"Ask me what to do"	""	"combobox"
"Assign"	""	"button"
"At Bottom"	""	"menu"
"At bottom of selected task"	""	"combobox"
"At Bottom of Task"	""	"menu"
"At Bottom of Task's Parent"	""	"menu"
"At bottom of tasklist"	""	"combobox"
"At this date and time"	""	"radiobutton"
"At Top"	""	"menu"
"At top of selected task"	""	"combobox"
"At Top of Task"	""	"menu"
"At Top of Task's Parent"	""	"menu"
"At top of tasklist"	""	"combobox"
"Attempt check out when loading a tasklist"	""	"checkbox"
"Attribute"	""	"sysheader32"
"Attribute Details"	""	"groupbox"
"Attribute Inheritance"	""	"label"
"Attribute Label"	""	"text"
"Attribute to 'track'"	""	"label"
"Attribute Values"	""	"sysheader32"
"Attributes"	""	"groupbox"
"Auto-calculate missing allocations"	""	"checkbox"
"Auto-calculate parent task dates to include all subtasks"	""	"checkbox"
"Auto-generate header row"	""	"combobox"
"Auto-save tasklists before running external tools"	""	"checkbox"
"Auto-save tasklists every"	""	"checkbox"
"Auto-save tasklists when application loses focus"	""	"checkbox"
"Auto-save when switching tasklists"	""	"checkbox"
"Auto-scroll to task when selecting"	""	"checkbox"
"Automatic"	""	"text"
"Automatically adjust a task's dates when its dependency's dates changes"	""	"checkbox"
"Automatically check for updates on startup"	""	"checkbox"
"Automatically export after saving"	""	"checkbox"
"Automatically generate columns from task attribute values"	""	"radiobutton"
"Automatically refilter after editing"	""	"checkbox"
"Automatically resort after editing"	""	"checkbox"
"Available Commandline Options"	""	"dialog"
"Background Colour"	""	"tooltip"
  "Background Colour"	""	"checkbox"
"Backing-up installation folder..."	""	"text"
"Backlog"	""	"sysheader32"
"Backup"	""	"label"
"Backup to folder"	""	"label"
"Backwards"	""	"combobox"
"Bar Visibility"	""	"menu"
"Bcc"	""	"text"
"before due date"	""	"combobox"
"before start date"	""	"combobox"
"Before this task"	""	"label"
"Before you can download updates you need to install the Web Update Wizard component (and then try again).\n\nWould you like to download the Web Update Wizard now?"	""	"text"
"Before you can spell check for the first time you need \nto specify the location of the Spell Checker."	""	"text"
"Beginning at"	""	"label"
"begins in %.0f minutes at %s"	""	"text"
"begins in %s at %s"	""	"text"
"begins now (%s)"	""	"text"
"Below selected task"	""	"combobox"
"Below Task"	""	"menu"
"Below Tasklist"	""	"combobox"
"Beta Release"	""	"text"
"Billing Info"	""	"text"
"Body"	""	"label"
"Bold"	""	"menu"
  "Bold"	""	"tooltip"
"Border colour"	""	"checkbox"
"Border width"	""	"label"
"Bottom of tasklist"	""	"combobox"
"Breakdown"	""	"groupbox"
"Browse"	""	"button"
"Bug Report/Feature Request..."	""	"menu"
"Bullet List"	""	"tooltip"
"Burndown"	""	"combobox"
  "Burndown"	""	"systabcontrol32"
"Buy"	""	"label"
"By"	""	"label"
"By day"	""	"radiobutton"
"By month"	""	"radiobutton"
"By Now"	""	"text"
"By task"	""	"radiobutton"
"By the End of Next Month"	""	"menu"
"By the End of Next Week"	""	"menu"
"By the end of that month"	""	"combobox"
"By the end of that week"	""	"combobox"
"By the end of the following month"	""	"combobox"
"By the end of the following week"	""	"combobox"
"By the End of This Month"	""	"menu"
"By the End of This Week"	""	"menu"
"By the End of Next Year"	""	"text"
"By the End of This Year"	""	"text"
"By the Next 7 Days"	""	"text"
"By Today"	""	"menu"
  "By Today"	""	"text"
"By Tomorrow"	""	"menu"
  "By Tomorrow"	""	"text"
"By week"	""	"radiobutton"
"By Yesterday"	""	"text"
"Calculate missing 'Due' dates as"	""	"groupbox"
"Calculate missing 'Due' dates as being the later of the task's 'Start' date and 'Today'"	""	"checkbox"
"Calculate missing 'Start' dates as"	""	"groupbox"
"Calculate missing 'Start' dates as being the earlier of the task's 'Due' date and 'Today'"	""	"checkbox"
"Calculate next occurrence"	""	"label"
"Calendar"	""	"systabcontrol32"
  "Calendar"	""	"menu"
"Calendar Preferences"	""	"dialog"
"Can be a file, folder, website, email, or task link"	""	"text"
"Cancel"	""	"menu"
  "Cancel"	""	"button"
"Caption"	""	"label"
"Cat."	""	"text"
"Categories"	""	"label"
  "Categories"	""	"text"
"Category"	""	"label"
  "Category"	""	"menu"
"Category Frequency"	""	"combobox"
"Cc"	""	"text"
"Cell padding"	""	"label"
"Cell Properties"	""	"menu"
"Cell spacing"	""	"label"
"Centre"	""	"combobox"
  "Centre"	""	"menu"
"Centre Align"	""	"tooltip"
"Change Day"	""	"tooltip"
"Change Password..."	""	"menu"
"Change Week"	""	"tooltip"
"Change..."	""	"button"
"Character Set"	""	"label"
"characters"	""	"label"
"Check for Updates..."	""	"menu"
"Check In"	""	"menu"
"Check in tasklists if no changes have been made for more than"	""	"checkbox"
"Check in tasklists when I close them"	""	"checkbox"
"Check Out to Edit"	""	"menu"
"Check Spelling"	""	"menu"
"Check the status of remote tasklists only every"	""	"label"
"Checkbox"	""	"text"
"Checked in (read-only)"	""	"text"
"Checked out"	""	"text"
"Checkin Tasklist"	""	"text"
"Checking Text"	""	"label"
"Checkout Tasklist for Editing"	""	"text"
"Cleanup Ini Preferences"	""	"dialog"
"Cleanup Ini Preferences..."	""	"menu"
"Clear"	""	"menu"
"Clear All"	""	"button"
"Clear Background Colour"	""	"tooltip"
"Clear Background Image"	""	"tooltip"
"Clear Filter"	""	"button"
  "Clear Filter"	""	"menu"
"Clear Focused Task Attribute"	""	"menu"
"Clear Formatting"	""	"tooltip"
"Clear MRU"	""	"button"
"Clear Reminder"	""	"menu"
"Clear Task Attribute"	""	"menu"
"Clear Task Colour"	""	"menu"
"Clear Task Icon"	""	"menu"
"Clipboard text"	""	"label"
"Close"	""	"button"
"Close All"	""	"menu"
"Close All Other Tasklists"	""	"menu"
"Close Tasklist"	""	"menu"
"Collapse"	""	"menu"
"Collapse Task"	""	"tooltip"
"Colour"	""	"label"
  "Colour"	""	"sysheader32"
"Colour 'Priority' column"	""	"checkbox"
"Colour bar by task priority"	""	"checkbox"
"Colour Scheme"	""	"label"
"Colour task titles by"	""	"radiobutton"
"Colour task titles by assigned colours"	""	"radiobutton"
"Colour task titles by Priority"	""	"radiobutton"
"Colours"	""	"label"
"Column Name from File..."	""	"sysheader32"
"Column span"	""	"label"
"Column title"	""	"label"
"Column Title"	""	"text"
"Column Visibility"	""	"sysheader32"
  "Column Visibility"	""	"label"
"Column width"	""	"label"
"Columns"	""	"label"
"Command Line Options"	""	"menu"
"Comment"	""	"label"
"Comments"	""	"combobox"
  "Comments"	""	"label"
"Comments font"	""	"checkbox"
"Comments Size"	""	"menu"
  "Comments Size"	""	"text"
"Companies"	""	"text"
"Complete"	""	"button"
"Completed"	""	"label"
"Completed Date"	""	"checklistbox"
  "Completed Date"	""	"combobox"
  "Completed Date"	""	"menu"
"Completed Status"	""	"menu"
"Completed task colour"	""	"checkbox"
"Completed tasks"	""	"checkbox"
  "Completed tasks"	""	"combobox"
"Completed Tasks"	""	"text"
"Completed Time"	""	"label"
"Completion Checkbox"	""	"text"
"Completion Date"	""	"checkbox"
"Confidential"	""	"text"
"Configure..."	""	"button"
"Confirm Addition"	""	"text"
"Confirm Delete"	""	"text"
"Confirm Export Folder"	""	"text"
"Confirm Overwrite"	""	"text"
"Confirm Password"	""	"label"
"Confirm Reload"	""	"text"
"Confirm Save"	""	"text"
"Continue time-tracking a task even when"	""	"label"
"Continue to update subtasks as parent changes"	""	"checkbox"
"Contribution"	""	"sysheader32"
"Contributor"	""	"sysheader32"
"Contributors"	""	"label"
"Control each field individually"	""	"radiobutton"
"Conversation Topic"	""	"text"
"Convert selected object between types\nConvert Object"	""	"text"
"Copy"	""	"menu"
"Copy (More)"	""	"menu"
"Copy All"	""	"button"
"Copy All Values from '%s' Column"	""	"menu"
"Copy All Values from Column"	""	"menu"
"Copy As"	""	"menu"
"Copy as HTML"	""	"menu"
"Copy Formatting"	""	"menu"
"Copy Link"	""	"menu"
"Copy Selected Values from '%s' Column"	""	"menu"
"Copy Selected Values from Column"	""	"menu"
"Copy Task Here"	""	"menu"
"Copy Tasklist Path"	""	"menu"
"Copying updated files to installation folder..."	""	"text"
"Cost"	""	"menu"
  "Cost"	""	"label"
"Cost: %s"	""	"text"
"Create a new task"	""	"combobox"
  "Create a new task"	""	"radiobutton"
"Create Link to File"	""	"dialog"
"Create Reference to Task Here"	""	"menu"
"Create Task"	""	"menu"
"Create Task Dependency"	""	"dialog"
"Create Task File Link"	""	"menu"
"Create Tasks from Outlook"	""	"dialog"
"Created"	""	"text"
"Created By"	""	"sysheader32"
  "Created By"	""	"combobox"
  "Created By"	""	"menu"
"Created by"	""	"label"
"Creation Date"	""	"checklistbox"
  "Creation Date"	""	"menu"
"Creation Time"	""	"text"
"Csv delimiter"	""	"label"
"Current Folder"	""	"label"
"Current folder"	""	"label"
"Current Period (%s)"	""	"text"
"Current Period: %d weekdays"	""	"label"
"Current Period: %s"	""	"text"
"Current shortcut key"	""	"label"
"Currently assigned to:\n\n'%s'"	""	"text"
"Currently focused field"	""	"text"
"Custom"	""	"radiobutton"
"Custom Attributes"	""	"text"
"Custom Task Attributes"	""	"dialog"
"Custom Task Attributes..."	""	"menu"
"Custom Toolbar"	""	"menu"
"Cut"	""	"menu"
"D"	""	"menu"
"d"	""	"menu"
"Daily"	""	"radiobutton"
"Data Type"	""	"text"
"Data type"	""	"label"
"Date"	""	"label"
"Date of creation"	""	"checkbox"
"Date prompt"	""	"text"
"Date/Time Formatting"	""	"label"
"Dates"	""	"label"
"Day"	""	"radiobutton"
"days"	""	"label"
"Days"	""	"menu"
  "Days"	""	"combobox"
"days after previous task is completed"	""	"label"
"Days Remaining"	""	"combobox"
"Days, mid"	""	"combobox"
"Days, narrow"	""	"combobox"
"Days, wide"	""	"combobox"
"Decades \t\t\t(eg. 2000-2009)"	""	"text"
"Decades start on year '1' instead of year '0'. eg. '2001' instead of '2000'"	""	"checkbox"
"Decrease"	""	"menu"
"Decrease Font Size"	""	"tooltip"
"Decrease Indent"	""	"menu"
  "Decrease Indent"	""	"tooltip"
"Decrement Font Size"	""	"menu"
"Decrement Task % Completion"	""	"menu"
"Decrement Task Priority"	""	"menu"
"Default Allocated By"	""	"label"
"Default Allocated To"	""	"label"
"Default Attribute Visibility for New Tasklists"	""	"label"
"Default Attributes"	""	"label"
"Default Browser..."	""	"button"
"Default Categories"	""	"label"
"Default data"	""	"label"
"Default Filter %d"	""	"menu"
"Default Statuses"	""	"label"
"Default Tags"	""	"label"
"Default Task View Visibility"	""	"label"
"Default Versions"	""	"label"
"Defaults"	""	"button"
"Delegator"	""	"text"
"Delete"	""	"menu"
"Delete All Tasks"	""	"menu"
"Delete Attribute"	""	"tooltip"
"Delete Dependency"	""	"tooltip"
"Delete Row"	""	"menu"
"Delete Rule"	""	"tooltip"
"Delete Search"	""	"tooltip"
"Delete Selected Task"	""	"menu"
"Delete Task"	""	"tooltip"
"Delete Task Dependency"	""	"dialog"
"Delete Tool"	""	"tooltip"
"Dependency"	""	"menu"
  "Dependency"	""	"label"
"Dependents"	""	"tooltip"
"Description"	""	"sysheader32"
"Details"	""	"groupbox"
"Development Preview"	""	"text"
"Dialog"	""	"dialog"
"Dictionaries (*.dic)"	""	"combobox"
"Dictionaries (*.dic)|*.dic||"	""	"text"
"Direction"	""	"label"
"Dismiss"	""	"button"
"Display"	""	"label"
"Display 'Alloc To' after task's gantt bar"	""	"checkbox"
"Display 'Alloc To' column"	""	"checkbox"
"Display 'Time Periods' in HMS format"	""	"checkbox"
"Display 'Task Title' after task's gantt bar"	""	"checkbox"
