TRANSTEXT 6.8.999.9
PRIMARY_LANGID 9
English Text	Translated Text	Item Type
"<filepath>\tOpens/selects the specified tasklist\n-m <filepath>\tImports the specified file\n-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened\n-v\tForces ToDoList to startup visible regardless of its last saved state\n-i <inipath>\tSpecifies an alternative settings file path\n-x\tTurns off password prompting except when first loading an encrypted tasklist\n-cmd <id>\tSends the specified command to ToDoList's main window\n-h, -help, -?\tThis messagebox"	""	"text"
"<no date>"	""	"text"
"<specific date>"	""	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	""	"text"
"A task with an ID of '%d' could not be found in the active tasklist"	""	"text"
"AWIcons\toriginal toolbar icons\nPaul DiLascia (RIP)\tof course\nd3m0n\tCalendar Plugin and Testing\nJochen Meyer\tfor his myriad contributions\n:floyd:\tpart of the System Tray code\nHans Dietrich\tHTML control\nArmen Hakobyan\tEnhanced folder dialog\nOpen Office\tSpellcheck Engine and Dictionaries\nAlex Hazanov\tMSXML wrapper classes\nRichard Butler\tEncryption\nJohan Rosengren\tOriginal RTF comments control\nValik\tPlain Text importer\nPatchou\tRichEdit border theming\n=[ Abin ]=\tIni class for tools importing\nAlex Cohn\tMenu icon code\nPaul S. Vickery\tStatusbar\nHugo Tant\tDutch translation\nPatrice Torchet\tFrench translation\nPeter Glasl\tGerman translation\nGianni Carrozzo\tItalian translation\nIsaac Aparicio\tSpanish translation\nJames Fancy\tChinese translation\nH. Hirasawa\tJapanese Translation\nMartin Seibert\tGerman translation\nBill Switzer\tWiki Editor"	""	"text"
"AWIcons\toriginal toolbar icons\nPaul DiLascia (RIP)\tof course\nd3m0n\tCalendar Plugin and Testing\nJochen Meyer\tfor his myriad contributions\n:floyd:\tpart of the System Tray code\nHans Dietrich\tHTML control\nArmen Hakobyan\tEnhanced folder dialog\nOpen Office\tSpellcheck Engine and Dictionaries\nAlex Hazanov\tMSXML wrapper classes\nRichard Butler\tEncryption\nJohan Rosengren\tOriginal RTF comments control\nValik\tPlain Text importer\nPatchou\tRichEdit border theming\n=[ Abin ]=\tIni class for tools importing\nAlex Cohn\tMenu icon code\nPaul S. Vickery\tStatusbar\nHugo Tant\tDutch translation\nPatrice Torget\tFrench translation\nPeter Glasl\tGerman translation\nGianni Carrozzo\tItalian translation\nIsaac Aparicio\tSpanish translation\nJames Fancy\tChinese translation\nH. Hirasawa\tJapanese Translation\nMartin Seibert\tGerman translation\nBill Switzer\tWiki Editor"	""	"text"
"AaBbYyZz"	""	"label.1092"
"About..."	""	"menu.32827"
"Accumulated"	""	"combobox.1348"
  "Accumulated"	""	"text"
"Activate embedded or linked object"	""	"text"
"Active Tasks"	""	"text"
"Active tasklist only"	""	"radiobutton.1058"
"Add Dependency"	""	"tooltip"
"Add Task Dependency"	""	"menu.34218"
"Add Tasklist to Source Control"	""	"menu.34378"
"Adjusted"	""	"text"
"After Task"	""	"menu.32799"
"After completing a task, set its 'Status' to"	""	"checkbox.1401"
"Alignment"	""	"label"
  "Alignment"	""	"text"
"All tasklists"	""	"radiobutton.1055"
"Alloc To"	""	"sysheader32.1004"
"Allow editing of task references"	""	"checkbox.1393"
"Also add time to task's time spent"	""	"checkbox.1025"
"Always hide parent tasks in List View"	""	"checkbox.1303"
"Always show all available fields"	""	"radiobutton.1437"
"Always show all fields"	""	"radiobutton.1437"
"Analyse Logged Time"	""	"dialog"
"Analyse Logged Time..."	""	"menu.34372"
"Any text field (eg. Allocated To, External ID, etc)"	""	"radiobutton.1057"
"Append the following text when pasting the 'Date/Time'"	""	"checkbox.1450"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	""	"checkbox.1448"
"Apply changes to"	""	"groupbox"
"Archive Selected Tasks"	""	"menu.34257"
"Are you sure you want to delete all the tasks in this tasklist?"	""	"text"
"Are you sure you want to delete the application folder and its entire contents?"	""	"text"
"Are you sure you want to delete the selected task(s)?"	""	"text"
"Are you sure you want to export all open tasklists to '%s'?"	""	"text"
"Are you sure you want to export the active tasklist to '%s'?"	""	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	""	"text"
"Ask me what to do"	""	"combobox.1319"
"At Bottom of Task"	""	"menu.32802"
"At Bottom of Task's Parent"	""	"menu.32952"
"At Bottom"	""	"menu.32798"
"At Top of Task"	""	"menu.32801"
"At Top of Task's Parent"	""	"menu.32951"
"At Top"	""	"menu.32797"
"Attribute Details"	""	"groupbox"
"Attribute Label"	""	"text"
"Attribute Visibility"	""	"dialog"
"Auto-calculate parent task dates to include all subtasks"	""	"checkbox.16014"
"Auto-scroll to task when selecting"	""	"checkbox.16002"
"Automatically resort after editing"	""	"checkbox.1051"
"Background Colour"	""	"tooltip"
"Backing-up installation folder..."	""	"text"
"Backup to folder"	""	"label.1246"
"Bar Visibility"	""	"menu"
"Before Task"	""	"menu.32800"
"Before you can download updates you need to install the Web Update Wizard component (and then try again).\n\nWould you like to download the Web Update Wizard now?"	""	"text"
"Before you can spell check for the first time you need \nto specify the location of the Spell Checker."	""	"text"
"Breakdown"	""	"groupbox"
"Bullet List"	""	"tooltip"
"Burndown"	""	"combobox.1015"
  "Burndown"	""	"text"
"By Day"	""	"radiobutton.1410"
"By Month"	""	"radiobutton.1412"
"By Task"	""	"radiobutton.1409"
"By Week"	""	"radiobutton.1411"
"Calculate missing 'Due' dates as"	""	"groupbox"
"Calculate missing 'Start' dates as"	""	"groupbox"
"Calculate missing 'due' dates as being the later of the task's start date and 'today'."	""	"checkbox.16013"
"Calculate missing 'start' dates as being the earlier of the task's due date and 'today'."	""	"checkbox.16012"
"Calculate next occurrence"	""	"label"
"Calendar Preferences"	""	"dialog"
"Calendar"	""	"systabcontrol32.412"
  "Calendar"	""	"text"
"Centre Align"	""	"tooltip"
"Centre"	""	"combobox.1347"
  "Centre"	""	"text"
"Change icon of selected object\nChange Icon"	""	"text"
"Change..."	""	"button.2003"
"Checked in (read-only)"	""	"text"
"Checked out"	""	"text"
"Checkin Tasklist"	""	"text"
"Checkout Tasklist for Editing"	""	"text"
"Clean Up"	""	"button.1398"
"Cleaning language file..."	""	"text"
"Clear Focused Task Attribute"	""	"menu.34338"
"Clear Task Attribute"	""	"menu.34339"
"Clipboard text"	""	"label"
"Collapse Task"	""	"tooltip"
"Colour task titles by"	""	"radiobutton.1166"
"Colours"	""	"label.16008"
"Column Title"	""	"text"
"Column Visibility"	""	"sysheader32"
  "Column Visibility"	""	"text"
"Column count"	""	"label"
"Column title"	""	"label"
"Column width"	""	"label"
"Comment"	""	"label"
  "Comment"	""	"text"
"CommentsPopup"	""	"menu"
"Completed Time"	""	"text"
"Completion Checkbox"	""	"text"
"Confirm Addition"	""	"text"
"Confirm Delete"	""	"text"
"Confirm Export Folder"	""	"text"
"Confirm Overwrite"	""	"text"
"Confirm Reload"	""	"text"
"Contributors"	""	"label"
"Control each field individually"	""	"radiobutton.1409"
"Convert selected object between types\nConvert Object"	""	"text"
"Copy (More)"	""	"menu"
"Copy Formatting"	""	"menu.32809"
"Copy Task Here"	""	"menu.34217"
"Copy as HTML"	""	"menu.32813"
"Copying updated files to installation folder..."	""	"text"
"Create Reference to Task Here"	""	"menu.34349"
"Create Task Dependency"	""	"dialog"
  "Create Task Dependency"	""	"text"
"Create Task File Link"	""	"menu.34219"
"Create Task"	""	"menu.32857"
"Create a new task"	""	"radiobutton.1058"
  "Create a new task"	""	"combobox.1319"
"Current Folder"	""	"label.1007"
"Current folder"	""	"label"
"Currently assigned to:\n\n'%s'"	""	"text"
"Custom Attribute"	""	"combobox.5000"
  "Custom Attribute"	""	"text"
"Custom Task Attributes"	""	"dialog"
"Custom Task Attributes..."	""	"menu.34297"
"Daily"	""	"text"
  "Daily"	""	"combobox.1352"
"Data Type"	""	"text"
"Data type"	""	"label"
"Date/Time Formatting"	""	"label.1297"
"Dates"	""	"label.16007"
"Day"	""	"radiobutton.1369"
"Days"	""	"text"
"Days, mid"	""	"combobox.1015"
"Days, narrow"	""	"combobox.1015"
"Days, wide"	""	"combobox.1015"
"Debug"	""	"menu"
"Decrease Font Size"	""	"tooltip"
"Decrease Indent"	""	"tooltip"
"Decrease"	""	"menu.32803"
"Default Attribute Visibility for New Tasklists"	""	"label.1441"
"Default Task View Visibility"	""	"label.1199"
"Default data"	""	"label"
"Defaults"	""	"button.1059"
"Delete Attribute"	""	"tooltip"
"Delete Dependency"	""	"tooltip"
"Delete Task Dependency"	""	"dialog"
  "Delete Task Dependency"	""	"text"
"Delete Task"	""	"tooltip"
"Dependents"	""	"text"
"Dialog"	""	"dialog"
"Dictionaries (*.dic)"	""	"combobox.1136"
"Dictionaries (*.dic)|*.dic||"	""	"text"
"Dismiss and Go to Task"	""	"button.1305"
"Dismiss"	""	"button.2"
"Display 'Alloc To' after task's gantt bar"	""	"checkbox.1016"
"Display 'Alloc To' column"	""	"checkbox.16018"
"Display a task's 'Due Date' as"	""	"groupbox"
"Display a task's 'Start Date' as"	""	"groupbox"
"Display confirmation dialog for each period logged"	""	"checkbox.1416"
"Display reminders using 'Stickies' (by Zhorn Software)"	""	"checkbox.1389"
"Display save confirmation dialog on exit, otherwise the tasklist will be auto-saved"	""	"checkbox.1044"
"Display task 'Completion' dates"	""	"checkbox.2010"
"Display task 'Due' dates"	""	"checkbox.2004"
"Display task 'Start' dates"	""	"checkbox.2003"
"Display tasks as continuous between their 'Start' and 'Due' dates"	""	"checkbox.2002"
"Display the image file directly\n(currently supports bmp, ico, gif, jpg, png)"	""	"radiobutton.16005"
"Display"	""	"label"
"Do you want to create a new recurring task or reuse the existing recurring task ?"	""	"label"
"Done!"	""	"text"
"Download Progress (%d%%)"	""	"text"
"Download Progress"	""	"dialog"
"Downloading '%s' from '%s'"	""	"text"
"Downloading latest update... %d%%"	""	"text"
"Due Tasks: %s"	""	"text"
"Due by"	""	"label.1200"
"Due date - Current date"	""	"radiobutton.1055"
"Dynamically adjust the height of tasks to ensure full visibility"	""	"checkbox.1040"
"Dynamic Droplists"	""	"label.1195"
"Dynamic data, multi-selection"	""	"text"
"Dynamic data, single-selection"	""	"text"
"Edit Attribute Title"	""	"tooltip"
"Edit Dependency"	""	"tooltip"
"Edit Field Visibility"	""	"sysheader32"
  "Edit Field Visibility"	""	"text"
"Edit Label"	""	"button.1383"
"Edit Task Dependency"	""	"dialog"
  "Edit Task Dependency"	""	"text"
"Edit Task Recurrence..."	""	"menu.34332"
"Email Selected Task(s)..."	""	"menu.34291"
"Enable sorting by clicking on column headers"	""	"checkbox.1404"
"Enable support for Right-to-Left (RTL) user input"	""	"checkbox.1454"
"End Date"	""	"text"
"End Time"	""	"text"
"End after"	""	"checkbox.1444"
"End of Next Month"	""	"text"
"End of Next Week"	""	"text"
"End of Next Year"	""	"text"
"End of This Month"	""	"text"
"End of This Week"	""	"text"
"End of This Year"	""	"text"
"Enter Password"	""	"label.1001"
"Error"	""	"menu.34534"
"Every weekday"	""	"radiobutton.1011"
"Every"	""	"radiobutton.1357"
"Exit ToDoList"	""	"menu.32811"
"Expand Task"	""	"tooltip"
"Export Tasklist As"	""	"text"
"Export to folder"	""	"checkbox.1061"
"Export..."	""	"menu.33100"
"Exporting tasklist(s)..."	""	"text"
"Features"	""	"label"
  "Features"	""	"text"
"File Actions>Switching Tasklists"	""	"text"
"File Checking"	""	"label.1452"
"File Timestamp Change"	""	"text"
"Filter Bar Visibility"	""	"sysheader32"
  "Filter Bar Visibility"	""	"text"
"Filter Bar"	""	"menu.33037"
"Filter Tasks"	""	"dialog"
"Filtered-out tasks"	""	"combobox.1298"
  "Filtered-out tasks"	""	"text"
"Find In Comments"	""	"text"
"Find Tasks Filter"	""	"text"
"Five (5) Subtasks"	""	"menu.32974"
"Fixed data, multi-selection"	""	"text"
"Fixed data, single-selection"	""	"text"
"Flag (multi-value)"	""	"text"
"Flag (on/off)"	""	"text"
  "Flag (on/off)"	""	"combobox.1342"
"Flagged Tasks"	""	"text"
"Flagged"	""	"text"
"Folder"	""	"text"
"Font Dialog"	""	"tooltip"
"Four (4) Subtasks"	""	"menu.32973"
"From"	""	"radiobutton.1421"
"Gantt Chart Preferences"	""	"dialog"
"Gantt Chart"	""	"systabcontrol32.412"
  "Gantt Chart"	""	"text"
"Gantt Preferences"	""	"tooltip"
"GanttProject (.gan)"	""	"combobox.1115"
"Go to Task Dependency"	""	"menu.34333"
"Go to Today"	""	"button.1020"
"HTML format"	""	"radiobutton.1055"
"Hi %s, ToDoList is being updated"	""	"text"
"Hi %s, version %s is now available for download."	""	"text"
"Hide 'Start' and 'Due' dates for completed tasks"	""	"checkbox.1097"
"Hide overdue tasks"	""	"text"
"Hide zero '% Complete' (0%)"	""	"checkbox.1403"
"High"	""	"text"
"Highest"	""	"text"
"Horizontal Line"	""	"menu.32791"
"If you reload the tasklist you will lose your current \nchanges.\n\nAre you sure you want to continue?"	""	"text"
"Import Tasklist"	""	"text"
"Import from Outlook"	""	"dialog"
"Importing tasklist..."	""	"text"
"Including 'Calculated Due' dates"	""	"checkbox.1039"
"Including 'Calculated Start' dates"	""	"checkbox.1038"
"Including comments"	""	"checkbox.1061"
"Increase Font Size"	""	"tooltip"
"Increase Indent"	""	"tooltip"
"Increase"	""	"menu.32806"
"Indent subtasks at each level with"	""	"label.1000"
"Info"	""	"menu.34532"
"Initialising %s..."	""	"text"
"Insert Symbol"	""	"text"
"Insert Table"	""	"tooltip"
"Insert"	""	"menu"
"Invalid Task ID"	""	"text"
"Its assigned date"	""	"radiobutton.1350"
  "Its assigned date"	""	"radiobutton.1351"
"Justify"	""	"tooltip"
"Language Change|Support for RTL user input will be changed next time you restart ToDoList.\n\nWould you like to restart ToDoList now?"	""	"text"
"Language Change|The user interface language will be changed next time you restart ToDoList.\n\nWould you like to restart ToDoList now?"	""	"text"
"Large Icons"	""	"menu.59409"
"Last Modified"	""	"text"
  "Last Modified"	""	"sysheader32"
"Left Align"	""	"tooltip"
"Left of Tasklist"	""	"combobox.1184"
  "Left of Tasklist"	""	"combobox.1183"
"Left"	""	"combobox.1347"
  "Left"	""	"text"
"List Type"	""	"text"
"List type"	""	"label"
"Loading tasklist(s)..."	""	"text"
"Locate Spell Check Engine"	""	"text"
"Log Task Time"	""	"dialog"
"Logged Time Analysis|Please check that neither the log file nor the report file are open in another application."	""	"text"
"Logged Time Analysis|The analysis completed successfully. Would you like to view the results?"	""	"text"
"Logged Time Analysis|There were no tasks found matching the specified time period.\n\nWould you like to try another time period?"	""	"text"
"Low"	""	"text"
"Low-Med"	""	"text"
"Lowest"	""	"text"
"MS Sans Serif"	""	"combobox.1136"
"Make this list read-only"	""	"checkbox.1399"
  "Make this list read-only"	""	"checkbox.1400"
  "Make this list read-only"	""	"checkbox.1401"
  "Make this list read-only"	""	"checkbox.1402"
"Manage edit/filter field visibility"	""	"groupbox.1439"
"Maximize Tasklists"	""	"tooltip"
"Maximum"	""	"combobox.1348"
  "Maximum"	""	"text"
"Med-High"	""	"text"
"Medium"	""	"text"
"Merge"	""	"text"
"Minimize ToDoList after the following period of inactivity"	""	"checkbox.1388"
"Minimum"	""	"combobox.1348"
  "Minimum"	""	"text"
"Monthly"	""	"text"
  "Monthly"	""	"combobox.1352"
"Months, mid \t\t(eg. Jan 2013)"	""	"combobox.1015"
"Months, narrow \t\t(eg. 01/13)"	""	"combobox.1015"
"Months, wide \t\t(eg. January 2013)"	""	"combobox.1015"
"Move Attribute Down"	""	"tooltip"
"Move Attribute Up"	""	"tooltip"
"Move Tab Left"	""	"menu.32938"
"Move Tab Right"	""	"menu.32939"
"Move Task Here"	""	"menu.32848"
"My Life Organized (.ml)"	""	"combobox.1115"
"Nearest Day"	""	"combobox.1034"
  "Nearest Day"	""	"text"
"Nearest Half-Day"	""	"combobox.1034"
  "Nearest Half-Day"	""	"text"
"Nearest Half-Year"	""	"combobox.1034"
  "Nearest Half-Year"	""	"text"
"Nearest Hour"	""	"combobox.1034"
  "Nearest Hour"	""	"text"
"Nearest Month"	""	"combobox.1034"
  "Nearest Month"	""	"text"
"Nearest Quarter"	""	"combobox.1034"
  "Nearest Quarter"	""	"text"
"Nearest Week"	""	"combobox.1034"
  "Nearest Week"	""	"text"
"Nearest Year"	""	"combobox.1034"
  "Nearest Year"	""	"text"
"New Attribute"	""	"tooltip"
  "New Attribute"	""	"text"
"New Subtask"	""	"menu"
  "New Subtask"	""	"text"
  "New Subtask"	""	"tooltip"
"Next 7 Days"	""	"text"
"Next >"	""	"button.12324"
"Next Task View"	""	"menu.34240"
"No Snapping"	""	"combobox.1034"
  "No Snapping"	""	"text"
"No custom attributes were imported."	""	"text"
"No tasks were imported."	""	"text"
"Not Yet Loaded"	""	"text"
"Not a list"	""	"text"
"Now"	""	"text"
"Number (fractional)"	""	"text"
  "Number (fractional)"	""	"combobox.1342"
"Number (whole)"	""	"text"
  "Number (whole)"	""	"combobox.1342"
"Numbered List"	""	"tooltip"
"Offset date(s) from today"	""	"checkbox.1061"
"Offset subtask date(s) by the same amount"	""	"checkbox.1062"
"One of the custom attributes being imported has the same unique ID as an existing attribute.\nWould you still like to import this item?\n\nClick 'Yes' to import it with a new ID, or 'No' to skip it."	""	"text"
"One or more of the selected tasks has uncompleted subtasks.\n\nWould you also like to set those subtasks to be completed?"	""	"text"
"One or more plugins that provide enhanced comments functionality are out of date.\n\nClick OK to continue, in which case you may not be able to edit a task's comments, \nor click Cancel to close ToDoList, to allow you to update the plugins before restarting."	""	"text"
"One or more selected tasks are dependent on other tasks that must be completed first."	""	"text"
"One or more tasks could not be imported successfully."	""	"text"
"Only show menu commands for visible columns/edit fields"	""	"checkbox.1080"
"Open From"	""	"menu"
"Open Link"	""	"menu.33064"
"Open Tasklist|The file '%s' has a more recent file format than your \ncurrent version of ToDoList and you will therefore not be able to make any \nchanges to it."	""	"text"
"Open Tasklist|The file '%s' is currently read-only \nand you will not be able to make any changes to it."	""	"text"
"Open from 3rd Party Storage 1"	""	"menu.34300"
"Open from 3rd Party Storage 10"	""	"menu.34309"
"Open from 3rd Party Storage 11"	""	"menu.34310"
"Open from 3rd Party Storage 12"	""	"menu.34311"
"Open from 3rd Party Storage 13"	""	"menu.34312"
"Open from 3rd Party Storage 14"	""	"menu.34313"
"Open from 3rd Party Storage 15"	""	"menu.34314"
"Open from 3rd Party Storage 16"	""	"menu.34315"
"Open from 3rd Party Storage 2"	""	"menu.34301"
"Open from 3rd Party Storage 3"	""	"menu.34302"
"Open from 3rd Party Storage 4"	""	"menu.34303"
"Open from 3rd Party Storage 5"	""	"menu.34304"
"Open from 3rd Party Storage 6"	""	"menu.34305"
"Open from 3rd Party Storage 7"	""	"menu.34306"
"Open from 3rd Party Storage 8"	""	"menu.34307"
"Open from 3rd Party Storage 9"	""	"menu.34308"
"Other format"	""	"radiobutton.1058"
"Outline (.txt)"	""	"combobox.1115"
"Outlook must be installed before 'outlook:' links will work."	""	"text"
"Output"	""	"groupbox"
"Paragraph"	""	"radiobutton.1057"
"Parent Tasks"	""	"text"
"Password Required"	""	"text"
"Paste (More)"	""	"menu"
"Paste (Normal)"	""	"menu.57637"
"Paste Formatting"	""	"menu.32810"
"Paste Tasks as Links"	""	"menu.33061"
"Paste Tasks from Clipboard"	""	"dialog"
"Paste after"	""	"menu.32966"
"Paste as Reference"	""	"menu.34351"
"Paste as a Subtask"	""	"menu.32965"
"Paste at bottom of tasklist"	""	"text"
"Path to Stickies executable"	""	"label.1391"
"Period defining 'Recently Modified' tasks"	""	"label"
"Period"	""	"text"
"Pick a dependency to delete..."	""	"text"
"Pick a dependency to edit..."	""	"text"
"Pick the new task on which the just picked task will be dependent..."	""	"text"
"Pick the task on which the just picked task will be dependent..."	""	"text"
"Pick the task you want to be dependent on another task..."	""	"text"
"Plain Text (.txt)"	""	"combobox.1115"
"Plain Text (.txt)|Text Files (*.txt)|*.txt||"	""	"text"
"Please wait"	""	"text"
"Plugins Out of Date"	""	"text"
"Populate"	""	"button.1376"
"Preparing due task notifications..."	""	"text"
"Preparing print preview..."	""	"text"
"Print Tasklist"	""	"dialog"
"Print Tasklist..."	""	"menu.32847"
"Printing tasklist(s)..."	""	"text"
"Progress"	""	"label"
"Quarters, mid \t\t(eg. Jan-Mar 2013)"	""	"combobox.1015"
"Quarters, narrow \t(eg. Q1 2013)"	""	"combobox.1015"
"Quarters, wide \t\t(eg. January-March 2013)"	""	"combobox.1015"
"Read-only"	""	"text"
"Read-only: Checked in"	""	"text"
"Read-only: Newer format"	""	"text"
"Read-only: Under source control"	""	"text"
"Read-only Status Change"	""	"text"
"Recalculate Time"	""	"text"
"Recent Tasklist 1"	""	"menu.57616"
"Recent Tasklist 10"	""	"menu.57625"
"Recent Tasklist 11"	""	"menu.57626"
"Recent Tasklist 12"	""	"menu.57627"
"Recent Tasklist 13"	""	"menu.57628"
"Recent Tasklist 14"	""	"menu.57629"
"Recent Tasklist 15"	""	"menu.57630"
"Recent Tasklist 16"	""	"menu.57631"
"Recent Tasklist 2"	""	"menu.57617"
"Recent Tasklist 3"	""	"menu.57618"
"Recent Tasklist 4"	""	"menu.57619"
"Recent Tasklist 5"	""	"menu.57620"
"Recent Tasklist 6"	""	"menu.57621"
"Recent Tasklist 7"	""	"menu.57622"
"Recent Tasklist 8"	""	"menu.57623"
"Recent Tasklist 9"	""	"menu.57624"
"Recently modified"	""	"text"
"Record Bug Report..."	""	"menu.34535"
"Recreate new task"	""	"radiobutton.1365"
"Recurrence Options"	""	"dialog"
"Recurring Task"	""	"dialog"
"Reference task colour"	""	"checkbox.1108"
"Refresh"	""	"button.1387"
"Regular"	""	"combobox.1137"
"Remind me again in"	""	"label"
"Remove items from Outlook after importing"	""	"checkbox.2002"
"Removing backup files..."	""	"text"
"Replace In Comments"	""	"text"
"Reposition edit fields during resizing"	""	"checkbox.1087"
"Reserved Keyboard Shortcut"	""	"text"
"Restore previously open tasklists on startup"	""	"checkbox.1394"
"Restoring tasklist(s)..."	""	"text"
"Reuse existing task"	""	"radiobutton.1055"
"Reuse the existing task"	""	"combobox.1319"
"Right Align"	""	"tooltip"
"Right"	""	"combobox.1347"
  "Right"	""	"text"
"Row count"	""	"label"
"Sample Task"	""	"text"
"Save All Tasklists"	""	"tooltip"
"Save To"	""	"menu"
"Save Transformation As"	""	"text"
"Save passwords between sessions, for tasklists stored in other repositories (Open From..., Save To...)"	""	"checkbox.1341"
"Save to 3rd Party Storage 1"	""	"menu.34316"
"Save to 3rd Party Storage 10"	""	"menu.34325"
"Save to 3rd Party Storage 11"	""	"menu.34326"
"Save to 3rd Party Storage 12"	""	"menu.34327"
"Save to 3rd Party Storage 13"	""	"menu.34328"
"Save to 3rd Party Storage 14"	""	"menu.34329"
"Save to 3rd Party Storage 15"	""	"menu.34330"
"Save to 3rd Party Storage 16"	""	"menu.34331"
"Save to 3rd Party Storage 2"	""	"menu.34317"
"Save to 3rd Party Storage 3"	""	"menu.34318"
"Save to 3rd Party Storage 4"	""	"menu.34319"
"Save to 3rd Party Storage 5"	""	"menu.34320"
"Save to 3rd Party Storage 6"	""	"menu.34321"
"Save to 3rd Party Storage 7"	""	"menu.34322"
"Save to 3rd Party Storage 8"	""	"menu.34323"
"Save to 3rd Party Storage 9"	""	"menu.34324"
"Saving tasklist(s)..."	""	"text"
"Scroll To Today"	""	"tooltip"
"Select Dictionary"	""	"text"
"Select File to Download (%s)"	""	"text"
"Select Folder"	""	"text"
"Select Preference File"	""	"text"
"Select Reference Target Task"	""	"menu.34353"
"Select Stylesheet"	""	"text"
"Select Task References"	""	"menu.34352"
"Select Tasklist"	""	"text"
"Select items to import"	""	"label"
"Select your preferred display language"	""	"label"
"Selected Task Alloc By"	""	"menu.34260"
